,tweet_id,day,month,year,text,rating_numerator,rating_denominator,name,rating,dog_count,stages_of_dog,jpg_url,dog_type_pred,dog_conf,favorite_count,retweet_count,followers_count,friends_count,source,retweeted_status,url
721,680801747103793152,26,12,2015,Great picture here. Dog on the right panicked &amp; forgot about his tongue. Middle green dog must've fainted. All 10/10 https://t.co/31npKUAox0,10.0,10.0,None,10.0,1.0,None,https://pbs.twimg.com/media/CXKxkseW8AAjAMY.jpg,Pug,0.99672,2531,905,6882902,8,Twitter for iPhone,Original tweet,https://t.co/31npKUAox0
722,680889648562991104,26,12,2015,This is Cheesy. It's her birthday. She's patiently waiting to eat her party muffin. 9/10 happy birthday pup https://t.co/cH2H7mch2H,9.0,10.0,Cheesy,9.0,1.0,None,https://pbs.twimg.com/media/CXMBhXfWEAA4mMI.jpg,Shetland Sheepdog,0.876337,1888,401,6882902,8,Twitter for iPhone,Original tweet,https://t.co/cH2H7mch2H
723,680913438424612864,27,12,2015,Meet Griswold. He's dapper as hell. Already pumped for next Christmas. 11/10 https://t.co/5NrpNDyFzN,11.0,10.0,Griswold,11.0,1.0,None,https://pbs.twimg.com/media/CXMXKKHUMAA1QN3.jpg,Pomeranian,0.615678,2554,678,6882902,8,Twitter for iPhone,Original tweet,https://t.co/5NrpNDyFzN
724,680934982542561280,27,12,2015,Say hello to Sadie. She's a Tortellini Sidewinder. Very jubilant pup. Seems loyal. Leaves on point. 10/10 petable af https://t.co/g2bTu4ayPl,10.0,10.0,Sadie,10.0,1.0,None,https://pbs.twimg.com/media/CXMqwIQWcAA2iE0.jpg,Labrador Retriever,0.7843979999999999,2216,484,6882902,8,Twitter for iPhone,Original tweet,https://t.co/g2bTu4ayPl
725,680940246314430465,27,12,2015,This is Alice. She's an idiot. 4/10 https://t.co/VQXdwJfkyS,4.0,10.0,Alice,4.0,1.0,None,https://pbs.twimg.com/media/CXMvio7WQAAPZJj.jpg,Soft-Coated Wheaten Terrier,0.289598,3445,1165,6882902,8,Twitter for iPhone,Original tweet,https://t.co/VQXdwJfkyS
726,680959110691590145,27,12,2015,This is Ozzie. He was doing fine until he lost traction in those festive socks. Now he's tired. 9/10 still killin it https://t.co/u4FYdIRKnY,9.0,10.0,Ozzie,9.0,1.0,None,https://pbs.twimg.com/media/CXNAsm6WsAEST9R.jpg,Pug,0.0443565,4871,2179,6882902,8,Twitter for iPhone,Original tweet,https://t.co/u4FYdIRKnY
727,680970795137544192,27,12,2015,I thought I made this very clear. We only rate dogs. Stop sending other things like this shark. Thank you... 9/10 https://t.co/CXSJZ4Stk3,9.0,10.0,None,9.0,1.0,None,https://pbs.twimg.com/media/CXNLU6wWkAE0OkJ.jpg,Pug,0.713102,2593,725,6882902,8,Twitter for iPhone,Original tweet,https://t.co/CXSJZ4Stk3
728,681193455364796417,27,12,2015,This is Aspen. He's astronomically fluffy. I wouldn't stop petting this dog if the world was ending around me 11/10 https://t.co/oBlgL9nxpx,11.0,10.0,Aspen,11.0,1.0,None,https://pbs.twimg.com/media/CXQV03pWYAAVniz.jpg,Pomeranian,0.992619,3966,1636,6882902,8,Twitter for iPhone,Original tweet,https://t.co/oBlgL9nxpx
729,681261549936340994,27,12,2015,Say hello to Panda. He's a Quackadilly Shooster. Not amused by your fake ball throwing motion. 9/10 would hug lots https://t.co/wL1iDvbcVk,9.0,10.0,Panda,9.0,1.0,None,https://pbs.twimg.com/media/CXRTw_5WMAAUDVp.jpg,Tibetan Terrier,0.382101,1556,300,6882902,8,Twitter for iPhone,Original tweet,https://t.co/wL1iDvbcVk
730,680070545539371008,24,12,2015,Say hello to Emmie. She's trapped in an ornament. Tragic af. Looks pretty content tho. Maybe it's meant to be. 9/10 https://t.co/Fh7geodBCU,9.0,10.0,Emmie,9.0,1.0,None,https://pbs.twimg.com/media/CW-dU34WQAANBGy.jpg,Shih-Tzu,0.121811,2741,962,6882902,8,TweetDeck,Original tweet,https://t.co/Fh7geodBCU
731,680055455951884288,24,12,2015,"Meet Sammy. At first I was like ""that's a snowflake. we only rate dogs,"" but he would've melted by now, so 10/10 https://t.co/MQfPK4zwuh",10.0,10.0,Sammy,10.0,1.0,None,https://pbs.twimg.com/media/CW-ZRC_WQAAyFrL.jpg,Samoyed,0.995466,17851,7814,6882902,8,TweetDeck,Original tweet,https://t.co/MQfPK4zwuh
732,678764513869611008,21,12,2015,"Meet Wilson. He got caught humping the futon. He's like ""dude, help me out here"" 10/10 I'd help Wilson out https://t.co/m6XoclB0qv",10.0,10.0,Wilson,10.0,1.0,None,https://pbs.twimg.com/media/CWt0ubZWcAAkFER.jpg,Irish Terrier,0.696646,1741,525,6882904,8,Twitter for iPhone,Original tweet,https://t.co/m6XoclB0qv
733,678774928607469569,21,12,2015,This is Tug. He's not required to wear the cone he just wants his voice to project more clearly. 11/10 https://t.co/Sp739Ou2qx,11.0,10.0,Tug,11.0,1.0,None,https://pbs.twimg.com/media/CWt-MNIWEAAUC9S.jpg,Pembroke,0.194681,2967,1010,6882904,8,Twitter for iPhone,Original tweet,https://t.co/Sp739Ou2qx
734,678798276842360832,21,12,2015,This is Linda. She fucking hates trees. 7/10 https://t.co/blaY85FIxR,7.0,10.0,Linda,7.0,1.0,None,https://pbs.twimg.com/media/CWuTbAKUsAAvZHh.jpg,Airedale,0.583122,3719,1301,6882904,8,Twitter for iPhone,Original tweet,https://t.co/blaY85FIxR
735,678969228704284672,21,12,2015,Meet Lola. She's a Metamorphic Chartreuse. Plays with her food. Insubordinate and churlish. Exquisite hardwood 11/10 https://t.co/etpBNXwN7f,11.0,10.0,Lola,11.0,1.0,None,https://pbs.twimg.com/media/CWwu6OLUkAEo3gq.jpg,Labrador Retriever,0.680251,1747,506,6882904,8,Twitter for iPhone,Original tweet,https://t.co/etpBNXwN7f
736,678991772295516161,21,12,2015,If your Monday isn't going so well just take a look at this. Both 12/10 https://t.co/GJT6SILPGU,12.0,10.0,None,12.0,1.0,None,https://pbs.twimg.com/media/CWxDaXHWsAAWV8W.jpg,Eskimo Dog,0.330216,2482,1282,6882904,8,Twitter for iPhone,Original tweet,https://t.co/GJT6SILPGU
737,679047485189439488,21,12,2015,This dog doesn't know how to stairs. Quite tragic really. 9/10 get it together pup https://t.co/kTpr9PTMg1,9.0,10.0,None,9.0,1.0,None,https://pbs.twimg.com/media/CWx2FaLWcAEQ3vh.jpg,Golden Retriever,0.00293035,2405,750,6882904,8,Twitter for iPhone,Original tweet,https://t.co/kTpr9PTMg1
738,679111216690831360,22,12,2015,This is officially the greatest yawn of all time. 12/10 https://t.co/4R0Cc0sLVE,12.0,10.0,officially,12.0,1.0,None,https://pbs.twimg.com/ext_tw_video_thumb/679111114081370114/pu/img/hFca8BHjRopgD0cM.jpg,Kelpie,0.189423,6364,2807,6882904,8,Twitter for iPhone,Original tweet,https://t.co/4R0Cc0sLVE
739,679132435750195208,22,12,2015,This is Louis. He's a river dancer. His friends think it's badass. All are very supportive. 10/10 for Louis https://t.co/qoIvjKMY58,10.0,10.0,Louis,10.0,1.0,None,https://pbs.twimg.com/media/CWzDWOkXAAAP0k7.jpg,Scottish Deerhound,0.19461,3167,1274,6882903,8,Twitter for iPhone,Original tweet,https://t.co/qoIvjKMY58
740,679148763231985668,22,12,2015,I know everyone's excited for Christmas but that doesn't mean you can send in reindeer. We only rate dogs... 8/10 https://t.co/eWjWgbOCYL,8.0,10.0,None,8.0,1.0,None,https://pbs.twimg.com/media/CWzSMmAWsAAyB1u.jpg,Italian Greyhound,0.302685,2960,1128,6882903,8,Twitter for iPhone,Original tweet,https://t.co/eWjWgbOCYL
741,676496375194980353,14,12,2015,Say hello to Griffin. He's upset because his costume for Halloween didn't arrive until today. 9/10 cheer up pup https://t.co/eoBCjSFajX,9.0,10.0,Griffin,9.0,1.0,None,https://pbs.twimg.com/media/CWNl3S9WcAARN34.jpg,Pug,0.985387,1597,577,6882904,8,Twitter for iPhone,Original tweet,https://t.co/eoBCjSFajX
742,679475951516934144,23,12,2015,This is Evy. She doesn't want to be a Koala. 9/10 https://t.co/VITeF0Kl9L,9.0,10.0,Evy,9.0,1.0,None,https://pbs.twimg.com/media/CW37xZbUoAAUXe5.jpg,Maltese Dog,0.145742,2243,703,6882902,8,Twitter for iPhone,Original tweet,https://t.co/VITeF0Kl9L
743,679511351870550016,23,12,2015,Say hello to William. He makes fun of others because he's terrified of his own deep-seated insecurities. 7/10 https://t.co/bwuV6FlRxr,7.0,10.0,William,7.0,1.0,None,https://pbs.twimg.com/media/CW4b-GUWYAAa8QO.jpg,Chihuahua,0.761972,3606,1411,6882902,8,Twitter for iPhone,Original tweet,https://t.co/bwuV6FlRxr
744,679530280114372609,23,12,2015,Guys this really needs to stop. We've been over this way too many times. This is a giraffe. We only rate dogs.. 7/10 https://t.co/yavgkHYPOC,7.0,10.0,a,7.0,1.0,None,https://pbs.twimg.com/media/CW4tL1vWcAIw1dw.jpg,Dalmatian,0.750256,5081,2274,6882902,8,Twitter for iPhone,Original tweet,https://t.co/yavgkHYPOC
745,679722016581222400,23,12,2015,This is Mike. He is a Jordanian Frito Pilates. Frowning because he can't see directly in front of him. 8/10 https://t.co/NL5QJwdEpF,8.0,10.0,Mike,8.0,1.0,None,https://pbs.twimg.com/media/CW7bkW6WQAAksgB.jpg,Boxer,0.459604,1768,517,6882902,8,Twitter for iPhone,Original tweet,https://t.co/NL5QJwdEpF
746,679729593985699840,23,12,2015,This is Hunter. He was playing with his ball minding his own business. Has no idea what happened to the carpet. 8/10 https://t.co/DbUTDI3u1R,8.0,10.0,Hunter,8.0,1.0,None,https://pbs.twimg.com/media/CW7iddWUsAElUC0.jpg,West Highland White Terrier,0.0935148,2309,904,6882902,8,Twitter for iPhone,Original tweet,https://t.co/DbUTDI3u1R
747,679736210798047232,23,12,2015,This pup's name is Sabertooth (parents must be cool). Ears for days. Jumps unannounced. 9/10 would pet diligently https://t.co/iazoiNUviP,9.0,10.0,None,9.0,1.0,None,https://pbs.twimg.com/media/CW7oelWWcAAhyzz.jpg,French Bulldog,0.319139,2238,878,6882902,8,Twitter for iPhone,Original tweet,https://t.co/iazoiNUviP
748,679844490799091713,24,12,2015,This is Willie. He's floating away and needs your assistance. Please someone help Willie. 10/10 https://t.co/MJqygWqt8X,10.0,10.0,Willie,10.0,1.0,None,https://pbs.twimg.com/media/CW9K9VeVAAE0j-x.jpg,Airedale,0.903832,2536,856,6882902,8,Twitter for iPhone,Original tweet,https://t.co/MJqygWqt8X
749,679854723806179328,24,12,2015,This is Bruce. He's a rare pup. Covered in Frosted Flakes. Nifty gold teeth. Overall good dog. 7/10 would pet firmly https://t.co/RtxxACzZ8A,7.0,10.0,Bruce,7.0,1.0,None,https://pbs.twimg.com/media/CW9UQ7oWkAAErmU.jpg,Chow,0.00230739,3068,1355,6882902,8,Twitter for iPhone,Original tweet,https://t.co/RtxxACzZ8A
750,679862121895714818,24,12,2015,"""Dammit hooman I'm jus trynna lik the fler"" 11/10 https://t.co/eRZRI8OTj7",11.0,10.0,None,11.0,1.0,None,https://pbs.twimg.com/media/CW9a_h1WwAApmAy.jpg,Entlebucher,0.5232060000000001,2631,684,6882902,8,Twitter for iPhone,Original tweet,https://t.co/eRZRI8OTj7
751,679462823135686656,23,12,2015,Meet Hurley. He's the curly one. He hugs every other dog he sees during his walk. 11/10 for spreading the love https://t.co/M6vqkt2GKV,11.0,10.0,Hurley,11.0,1.0,None,https://pbs.twimg.com/media/CW3v1KxW8AAIOuy.jpg,Toy Poodle,0.62178,33953,20657,6882902,8,Twitter for iPhone,Original tweet,https://t.co/M6vqkt2GKV
752,723912936180330496,23,4,2016,This is Sugar. She's a Bolivian Superfloof. Spherical af. 12/10 would never let go of https://t.co/AhMfUu6Onm,12.0,10.0,Sugar,12.0,1.0,None,https://pbs.twimg.com/media/Cgva-QqUUAA7Hv9.jpg,Samoyed,0.991772,4140,1336,6882852,8,Twitter for iPhone,Original tweet,https://t.co/AhMfUu6Onm
753,676430933382295552,14,12,2015,"Meet Duke. He's an Urban Parmesan. They know he's scared of the green rubber dog. ""Why u do dis?"" thinks Duke. 10/10 https://t.co/3bim9U5Idr",10.0,10.0,Duke,10.0,1.0,None,https://pbs.twimg.com/media/CWMqV7WUYAEEClG.jpg,Golden Retriever,0.583875,1474,372,6882903,8,Twitter for iPhone,Original tweet,https://t.co/3bim9U5Idr
754,674082852460433408,8,12,2015,This is a Sagitariot Baklava mix. Loves her new hat. 11/10 radiant pup https://t.co/Bko5kFJYUU,11.0,10.0,a,11.0,1.0,None,https://pbs.twimg.com/media/CVrSxy7WsAAFD2F.jpg,Pomeranian,0.666957,782,181,6882905,8,Twitter for iPhone,Original tweet,https://t.co/Bko5kFJYUU
755,674255168825880576,8,12,2015,Say hello to Bobbay. He's a marshmallow wizard. 10/10 https://t.co/r6LZN1o1Gx,10.0,10.0,Bobbay,10.0,1.0,None,https://pbs.twimg.com/media/CVtvf6bWwAAd1rT.jpg,Eskimo Dog,0.615741,1532,599,6882905,8,Twitter for iPhone,Original tweet,https://t.co/r6LZN1o1Gx
756,674269164442398721,8,12,2015,"This is Bob. He's a Juniper Fitzsimmons. His body is 2, but his face is 85. Always looks miserable. Nice stool. 8/10 https://t.co/vYe9RlVz2N",8.0,10.0,Bob,8.0,1.0,None,https://pbs.twimg.com/media/CVt8OmIWIAAbxvJ.jpg,Pug,0.6229210000000001,933,245,6882905,8,Twitter for iPhone,Original tweet,https://t.co/vYe9RlVz2N
757,674271431610523648,8,12,2015,"""AT DAWN, WE RIDE""
10/10 for both dogs https://t.co/3aXX6wH6it",10.0,10.0,None,10.0,1.0,None,https://pbs.twimg.com/media/CVt-SeMWwAAs9HH.jpg,German Shepherd,0.991454,1635,776,6882905,8,Twitter for iPhone,Original tweet,https://t.co/3aXX6wH6it
758,674394782723014656,9,12,2015,This is Gary. He's a hide and seek champion. Second only to Kony. 8/10 Gary has a gift https://t.co/cAlB4XCcsi,8.0,10.0,Gary,8.0,1.0,None,https://pbs.twimg.com/media/CVvueeeWwAUcQLR.jpg,Lakeland Terrier,0.109099,1562,613,6882905,8,Twitter for iPhone,Original tweet,https://t.co/cAlB4XCcsi
759,674410619106390016,9,12,2015,This is Lenny. He wants to be a sprinkler. 10/10 you got this Lenny https://t.co/CZ0YaB40Hn,10.0,10.0,Lenny,10.0,1.0,None,https://pbs.twimg.com/media/CVv84VDUEAEm3dW.jpg,Beagle,0.0194268,1249,498,6882905,8,Twitter for iPhone,Original tweet,https://t.co/CZ0YaB40Hn
760,674416750885273600,9,12,2015,This is Jonah. He's a Stinted Fisher Price. Enjoys chewing on his miniature RipStik. 10/10 very upbeat fellow https://t.co/7qjXy1uUYY,10.0,10.0,Jonah,10.0,1.0,None,https://pbs.twimg.com/media/CVwCdCFW4AUHY4D.jpg,Chihuahua,0.28720100000000004,710,148,6882905,8,Twitter for iPhone,Original tweet,https://t.co/7qjXy1uUYY
761,674422304705744896,9,12,2015,This is Ava. She doesn't understand flowers. 12/10 would caress firmly https://t.co/BxTJAFSIgk,12.0,10.0,Ava,12.0,1.0,None,https://pbs.twimg.com/media/CVwHgblWcAACWOD.jpg,Golden Retriever,0.964497,1489,566,6882905,8,Twitter for iPhone,Original tweet,https://t.co/BxTJAFSIgk
762,674436901579923456,9,12,2015,Meet Bailey. She plays with her food. Very childish. Doesn't even need a battle helmet smh. Still cute though. 9/10 https://t.co/CLEOjxhTEx,9.0,10.0,Bailey,9.0,1.0,None,https://pbs.twimg.com/media/CVwUyM9WwAAGDjv.jpg,Shih-Tzu,0.105416,1164,420,6882905,8,Twitter for iPhone,Original tweet,https://t.co/CLEOjxhTEx
763,674468880899788800,9,12,2015,This is Louis. He thinks he's flying. 13/10 this is a legendary pup https://t.co/6d9WziPXmx,13.0,10.0,Louis,13.0,1.0,None,https://pbs.twimg.com/media/CVwx3dQXAAA0ksL.jpg,Chow,0.52623,6494,2205,6882905,8,Twitter for iPhone,Original tweet,https://t.co/6d9WziPXmx
764,674644256330530816,9,12,2015,When you see sophomores in high school driving. 11/10 https://t.co/m6aC8d1Kzp,11.0,10.0,None,11.0,1.0,None,https://pbs.twimg.com/media/CVzRXmXWIAA0Fkr.jpg,Basset,0.335692,1074,295,6882905,8,Twitter for iPhone,Original tweet,https://t.co/m6aC8d1Kzp
765,674646392044941312,9,12,2015,Two gorgeous dogs here. Little waddling dog is a rebel. Refuses to look at camera. Must be a preteen. 5/10 &amp; 8/10 https://t.co/YPfw7oahbD,5.0,10.0,None,6.5,2.0,None,https://pbs.twimg.com/media/CVzTUGrW4AAirJH.jpg,Flat-Coated Retriever,0.837448,1498,535,6882905,8,Twitter for iPhone,Original tweet,https://t.co/YPfw7oahbD
766,674670581682434048,9,12,2015,Meet Jeb &amp; Bush. Jeb is somehow stuck in that fence and Bush won't stop whispering sweet nothings in his ear. 9/10s https://t.co/NRNExUy9Hm,9.0,10.0,Jeb,9.0,1.0,None,https://pbs.twimg.com/media/CVzpUGUWUAAo7Vn.jpg,Malamute,0.180079,1688,697,6882905,8,Twitter for iPhone,Original tweet,https://t.co/NRNExUy9Hm
767,674739953134403584,9,12,2015,"""ð¶ DO YOU BELIEVE IN LIFE AFTER LOVE ð¶""
11/10 https://t.co/URNs5zFskc",11.0,10.0,None,11.0,1.0,None,https://pbs.twimg.com/media/CV0oaHFW4AA9Coi.jpg,Dandie Dinmont,0.17591500000000002,1170,422,6882905,8,Twitter for iPhone,Original tweet,https://t.co/URNs5zFskc
768,674075285688614912,8,12,2015,Say hello to Mitch. He thinks that's a hat. Nobody has told him yet. 11/10 please no one tell him https://t.co/7jOPktauh4,11.0,10.0,Mitch,11.0,1.0,None,https://pbs.twimg.com/media/CVrL5YBWoAA_uPD.jpg,Airedale,0.305392,1018,305,6882905,8,Twitter for iPhone,Original tweet,https://t.co/7jOPktauh4
769,674743008475090944,10,12,2015,This is Sophie. She just saw a spider. 10/10 don't just stand there Sophie https://t.co/VagYftZccT,10.0,10.0,Sophie,10.0,1.0,None,https://pbs.twimg.com/media/CV0rL7RWEAAbhqm.jpg,Bernese Mountain Dog,0.583054,1466,585,6882905,8,Twitter for iPhone,Original tweet,https://t.co/VagYftZccT
770,674051556661161984,8,12,2015,This is Lucy. She knits. Specializes in toboggans. 10/10 I'd buy a toboggan from Lucy https://t.co/YE2XDHy4Yk,10.0,10.0,Lucy,10.0,1.0,None,https://pbs.twimg.com/media/CVq2UHwWEAAduMw.jpg,Shih-Tzu,0.179777,1514,513,6882905,8,Twitter for iPhone,Original tweet,https://t.co/YE2XDHy4Yk
771,673636718965334016,6,12,2015,This is a Lofted Aphrodisiac Terrier named Kip. Big fan of bed n breakfasts. Fits perfectly. 10/10 would pet firmly https://t.co/gKlLpNzIl3,10.0,10.0,a,10.0,1.0,None,https://pbs.twimg.com/media/CVk9ApFWUAA-S1s.jpg,Pug,0.0190443,1167,394,6882906,8,Twitter for iPhone,Original tweet,https://t.co/gKlLpNzIl3
772,673662677122719744,7,12,2015,This is Kendall. 12/10 would cuddle the hell out of https://t.co/fJulMurnfj,12.0,10.0,Kendall,12.0,1.0,None,https://pbs.twimg.com/media/CVlUfBbUwAQyfcD.jpg,Labrador Retriever,0.95767,1300,384,6882906,8,Twitter for iPhone,Original tweet,https://t.co/fJulMurnfj
773,673680198160809984,7,12,2015,This is Shnuggles. I would kill for Shnuggles. 13/10 https://t.co/GwvpQiQ7oQ,13.0,10.0,Shnuggles,13.0,1.0,None,https://pbs.twimg.com/media/CVlkid8WoAAqDlB.jpg,Samoyed,0.989853,1424,498,6882906,8,Twitter for iPhone,Original tweet,https://t.co/GwvpQiQ7oQ
774,673686845050527744,7,12,2015,This is George. He's upset that the 4th of July isn't everyday. 11/10 https://t.co/wImU0jdx3E,11.0,10.0,George,11.0,1.0,None,https://pbs.twimg.com/media/CVlqi_AXIAASlcD.jpg,Pekinese,0.185903,1503,464,6882906,8,Twitter for iPhone,Original tweet,https://t.co/wImU0jdx3E
775,673688752737402881,7,12,2015,Meet Larry. He doesn't know how to shoe. 9/10 damn it Larry https://t.co/jMki5GOV3y,9.0,10.0,Larry,9.0,1.0,None,https://pbs.twimg.com/media/CVlsVs3WIAAja6m.jpg,Soft-Coated Wheaten Terrier,0.340806,1316,523,6882906,8,Twitter for iPhone,Original tweet,https://t.co/jMki5GOV3y
776,673689733134946305,7,12,2015,When you're having a blast and remember tomorrow's Monday. 11/10 https://t.co/YPsJasNVGe,11.0,10.0,None,11.0,1.0,None,https://pbs.twimg.com/media/CVltNgxWEAA5sCJ.jpg,Chesapeake Bay Retriever,0.38222,1815,689,6882905,8,Twitter for iPhone,Original tweet,https://t.co/YPsJasNVGe
777,673705679337693185,7,12,2015,This is Dot. He found out you only pretended to throw the ball that one time. You don't fuck with Dot. 8/10 https://t.co/Ymg4fwKlZd,8.0,10.0,Dot,8.0,1.0,None,https://pbs.twimg.com/media/CVl7u00WcAAufzR.jpg,Shih-Tzu,0.165383,1306,420,6882905,8,Twitter for iPhone,Original tweet,https://t.co/Ymg4fwKlZd
778,673708611235921920,7,12,2015,This is Riley. She's just an adorable football fan. 12/10 I'd watch the sports with her https://t.co/kLV8zUCfc8,12.0,10.0,Riley,12.0,1.0,None,https://pbs.twimg.com/media/CVl-Z0dWcAAs7wr.jpg,Golden Retriever,0.936333,1116,308,6882905,8,Twitter for iPhone,Original tweet,https://t.co/kLV8zUCfc8
779,673709992831262724,7,12,2015,I know a lot of you are studying for finals. Good luck! Here's this. It should help somehow. 12/10 https://t.co/s2ktuPQd79,12.0,10.0,None,12.0,1.0,None,https://pbs.twimg.com/media/CVl_qbjW4AA8Mam.jpg,Chihuahua,0.330171,884,295,6882905,8,Twitter for iPhone,Original tweet,https://t.co/s2ktuPQd79
780,673711475735838725,7,12,2015,ð¶ HELLO FROM THE OTHER SIIIIIIIIDE ð¶ 10/10 https://t.co/MTOOksRzvH,10.0,10.0,None,10.0,1.0,None,https://pbs.twimg.com/media/CVmA_osW4AArAU1.jpg,Maltese Dog,0.607401,1082,317,6882905,8,Twitter for iPhone,Original tweet,https://t.co/MTOOksRzvH
781,673887867907739649,7,12,2015,When you're having a great time sleeping and your mom comes in and turns on the lights. 10/10 https://t.co/6qYd6BNSPd,10.0,10.0,None,10.0,1.0,None,https://pbs.twimg.com/media/CVoha_IU4AAZ7vi.jpg,Brabancon Griffon,0.216767,971,267,6882905,8,Twitter for iPhone,Original tweet,https://t.co/6qYd6BNSPd
782,673906403526995968,7,12,2015,Guys I'm getting real tired of this. We only rate dogs. Please don't send in other things like this Bulbasaur. 3/10 https://t.co/t5rQHl6W8M,3.0,10.0,None,3.0,1.0,None,https://pbs.twimg.com/media/CVoySqoWUAAWb7N.jpg,Soft-Coated Wheaten Terrier,0.0489277,3321,1737,6882905,8,Twitter for iPhone,Original tweet,https://t.co/t5rQHl6W8M
783,674014384960745472,7,12,2015,Say hello to Aiden. His eyes are magical. Loves his little Guy Fieri friend. Sneaky tongue slip. 11/10 would caress https://t.co/Ac37LOe3xD,11.0,10.0,Aiden,11.0,1.0,None,https://pbs.twimg.com/media/CVqUgTIUAAUA8Jr.jpg,Pembroke,0.74232,1637,691,6882905,8,Twitter for iPhone,Original tweet,https://t.co/Ac37LOe3xD
784,674019345211760640,8,12,2015,This is Acro. You briefly see her out of the corner of your eye. You look and she's not there. 10/10 mysterious pup https://t.co/fqiEsTduEs,10.0,10.0,Acro,10.0,1.0,None,https://pbs.twimg.com/media/CVqZBO8WUAAd931.jpg,Collie,0.992732,1180,321,6882905,8,Twitter for iPhone,Original tweet,https://t.co/fqiEsTduEs
785,674024893172875264,8,12,2015,When you realize it doesn't matter how hard you study. You're still going to fail. 10/10 https://t.co/qzYXbyv0SJ,10.0,10.0,None,10.0,1.0,None,https://pbs.twimg.com/media/CVqeEKLW4AA1wXH.jpg,Pomeranian,0.6485,1868,1305,6882905,8,Twitter for iPhone,Original tweet,https://t.co/qzYXbyv0SJ
786,674036086168010753,8,12,2015,Meet Daisy. She has no eyes &amp; her face has been blurry since birth. Quite the trooper tho. Still havin a blast. 9/10 https://t.co/jcNdw43BIP,9.0,10.0,Daisy,9.0,1.0,None,https://pbs.twimg.com/media/CVqoPslWEAEk7EC.jpg,Toy Poodle,0.685617,876,233,6882905,8,Twitter for iPhone,Original tweet,https://t.co/jcNdw43BIP
787,674042553264685056,8,12,2015,Yea I can't handle the cuteness anymore. Curls for days. 12/10 for all https://t.co/sAI6gCGZYX,12.0,10.0,None,12.0,1.0,None,https://pbs.twimg.com/media/CVquIDRW4AEJrPk.jpg,Toy Poodle,0.927975,749,136,6882905,8,Twitter for iPhone,Original tweet,https://t.co/sAI6gCGZYX
788,674053186244734976,8,12,2015,"This is Stanley. Yes he is aware of the spoon's presence, he just doesn't know what he should do about it. 10/10 https://t.co/gQAMg5ypW5",10.0,10.0,Stanley,10.0,1.0,None,https://pbs.twimg.com/media/CVq3zAaWwAA8vpk.jpg,Cardigan,0.984725,3471,1395,6882905,8,Twitter for iPhone,Original tweet,https://t.co/gQAMg5ypW5
789,674752233200820224,10,12,2015,Everyone please just appreciate how perfect these two photos are. 12/10 for both https://t.co/rLf7asnHxO,12.0,10.0,None,12.0,1.0,None,https://pbs.twimg.com/media/CV0zkzEU4AAzLc5.jpg,Vizsla,0.665516,1535,499,6882905,8,Twitter for iPhone,Original tweet,https://t.co/rLf7asnHxO
790,674764817387900928,10,12,2015,These two pups are masters of camouflage. Very dedicated to the craft. Both must've spent decades practicing. 10/10s https://t.co/RBiQ8hPqwr,10.0,10.0,None,10.0,1.0,None,https://pbs.twimg.com/media/CV0_BSuWIAIvE9k.jpg,Samoyed,0.634695,823,257,6882905,8,Twitter for iPhone,Original tweet,https://t.co/RBiQ8hPqwr
791,675522403582218240,12,12,2015,Meet Sammy. He's a Motorola Firefox. Hat under hoodie (must be a half-decent up and coming white rapper) 10/10 https://t.co/rO2zxf0OQ0,10.0,10.0,Sammy,10.0,1.0,None,https://pbs.twimg.com/media/CV_wCh8W4AEWWZ9.jpg,Cocker Spaniel,0.299708,1091,307,6882905,8,Twitter for iPhone,Original tweet,https://t.co/rO2zxf0OQ0
792,675531475945709568,12,12,2015,This is Ellie AKA Queen Slayer of the Orbs. Very self-motivated. Great yard. Rad foliage. 10/10 would pet diligently https://t.co/c9jmg3Xtzn,10.0,10.0,Ellie,10.0,1.0,None,https://pbs.twimg.com/media/CV_4ShmUYAA3wNu.jpg,Pembroke,0.918441,1241,414,6882905,8,Twitter for iPhone,Original tweet,https://t.co/c9jmg3Xtzn
793,675534494439489536,12,12,2015,Seriously guys?! Only send in dogs. I only rate dogs. This is a baby black bear... 11/10 https://t.co/H7kpabTfLj,11.0,10.0,a,11.0,1.0,None,https://pbs.twimg.com/media/CV_7CV6XIAEV05u.jpg,Chow,0.749368,1904,451,6882905,8,Twitter for iPhone,Original tweet,https://t.co/H7kpabTfLj
794,675706639471788032,12,12,2015,This is a Sizzlin Menorah spaniel from Brooklyn named Wylie. Lovable eyes. Chiller as hell. 10/10 and I'm out.. poof https://t.co/7E0AiJXPmI,10.0,10.0,a,10.0,1.0,None,https://pbs.twimg.com/media/CWCXj35VEAIFvtk.jpg,English Springer,0.9903,679,103,6882905,8,Twitter for iPhone,Original tweet,https://t.co/7E0AiJXPmI
795,675707330206547968,12,12,2015,We've got ourselves a battle here. Watch out Reggie. 11/10 https://t.co/ALJvbtcwf0,11.0,10.0,None,11.0,1.0,None,https://pbs.twimg.com/media/CWCYOqWUAAARmGr.jpg,Staffordshire Bullterrier,0.0593442,2096,745,6882904,8,Twitter for iPhone,Original tweet,https://t.co/ALJvbtcwf0
